,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
1,1,M VERSTAPPEN,VER,Red Bull Racing,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,1.0,71.365,1.0
14,14,F ALONSO,ALO,Aston Martin,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,2.0,71.449,2.0
31,31,E OCON,OCO,Alpine,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,4.0,71.553,3.0
44,44,L HAMILTON,HAM,Mercedes,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,6.0,71.725,4.0
63,63,G RUSSELL,RUS,Mercedes,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,8.0,71.964,5.0
16,16,C LECLERC,LEC,Ferrari,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,3.0,71.471,6.0
10,10,P GASLY,GAS,Alpine,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,7.0,71.933,7.0
55,55,C SAINZ,SAI,Ferrari,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,5.0,71.63,8.0
4,4,L NORRIS,NOR,McLaren,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,10.0,72.254,9.0
81,81,O PIASTRI,PIA,McLaren,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,11.0,72.395,10.0
77,77,V BOTTAS,BOT,Alfa Romeo,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,15.0,72.625,11.0
21,21,N DE VRIES,DEV,AlphaTauri,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,12.0,72.428,12.0
24,24,G ZHOU,ZHO,Alfa Romeo,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,19.0,73.523,13.0
23,23,A ALBON,ALB,Williams,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,13.0,72.527,14.0
22,22,Y TSUNODA,TSU,AlphaTauri,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,9.0,72.082,15.0
11,11,S PEREZ,PER,Red Bull Racing,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,20.0,73.85,16.0
27,27,N HULKENBERG,HUL,Haas F1 Team,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,18.0,73.279,17.0
2,2,L SARGEANT,SAR,Williams,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,16.0,73.113,18.0
20,20,K MAGNUSSEN,MAG,Haas F1 Team,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,17.0,73.27,19.0
18,18,L STROLL,STR,Aston Martin,Circuit de Monaco,Monaco,25.06590909090909,0.14772727272727273,14.0,72.623,20.0
