,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
1,1,M VERSTAPPEN,VER,Red Bull Racing,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,4.0,88.461,1.0
16,16,C LECLERC,LEC,Ferrari,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,2.0,88.225,2.0
55,55,C SAINZ,SAI,Ferrari,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,3.0,88.402,3.0
11,11,S PEREZ,PER,Red Bull Racing,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,1.0,88.2,4.0
63,63,G RUSSELL,RUS,Mercedes,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,6.0,89.104,5.0
31,31,E OCON,OCO,Alpine,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,5.0,89.068,6.0
4,4,L NORRIS,NOR,McLaren,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,11.0,89.651,7.0
10,10,P GASLY,GAS,AlphaTauri,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,9.0,89.254,8.0
20,20,K MAGNUSSEN,MAG,Haas F1 Team,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,10.0,89.588,9.0
44,44,L HAMILTON,HAM,Mercedes,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,16.0,90.343,10.0
24,24,G ZHOU,ZHO,Alfa Romeo,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,13.0,89.819,11.0
27,27,N HULKENBERG,HUL,Aston Martin,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,18.0,90.543,12.0
18,18,L STROLL,STR,Aston Martin,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,15.0,91.009,13.0
23,23,A ALBON,ALB,Williams,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,17.0,90.492,14.0
77,77,V BOTTAS,BOT,Alfa Romeo,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,8.0,89.183,15.0
14,14,F ALONSO,ALO,Alpine,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,7.0,89.147,16.0
3,3,D RICCIARDO,RIC,McLaren,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,12.0,89.773,17.0
6,6,N LATIFI,LAT,Williams,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,19.0,91.817,18.0
22,22,Y TSUNODA,TSU,AlphaTauri,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,20.0,,19.0
47,47,nan,nan,nan,Jeddah Corniche Circuit,Saudi Arabia,25.42039473684211,0.0,14.0,89.92,20.0
