,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
1,1,M VERSTAPPEN,VER,Red Bull Racing,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,2.0,80.306,1.0
16,16,C LECLERC,LEC,Ferrari,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,1.0,80.161,2.0
63,63,G RUSSELL,RUS,Mercedes,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,6.0,81.542,3.0
55,55,C SAINZ,SAI,Ferrari,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,3.0,80.429,4.0
44,44,L HAMILTON,HAM,Mercedes,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,5.0,81.524,5.0
11,11,S PEREZ,PER,Red Bull Racing,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,4.0,81.206,6.0
4,4,L NORRIS,NOR,McLaren,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,7.0,81.584,7.0
10,10,P GASLY,GAS,AlphaTauri,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,9.0,82.648,8.0
45,45,N DE VRIES,DEV,Williams,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,13.0,82.471,9.0
24,24,G ZHOU,ZHO,Alfa Romeo,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,14.0,82.577,10.0
31,31,E OCON,OCO,Alpine,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,11.0,82.13,11.0
47,47,M SCHUMACHER,MSC,Haas F1 Team,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,20.0,83.005,12.0
77,77,V BOTTAS,BOT,Alfa Romeo,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,12.0,82.235,13.0
22,22,Y TSUNODA,TSU,AlphaTauri,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,15.0,82.02,14.0
6,6,N LATIFI,LAT,Williams,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,16.0,82.587,15.0
20,20,K MAGNUSSEN,MAG,Haas F1 Team,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,19.0,82.908,16.0
3,3,D RICCIARDO,RIC,McLaren,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,8.0,81.925,17.0
18,18,L STROLL,STR,Aston Martin,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,18.0,82.748,18.0
14,14,F ALONSO,ALO,Alpine,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,10.0,81.861,19.0
5,5,S VETTEL,VET,Aston Martin,Autodromo Nazionale di Monza,Italy,27.73469387755102,0.0,17.0,82.636,20.0
