,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
44,44,L HAMILTON,HAM,Mercedes,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,1.0,76.741,1.0
33,33,M VERSTAPPEN,VER,Red Bull Racing,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,2.0,76.777,2.0
77,77,V BOTTAS,BOT,Mercedes,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,3.0,76.873,3.0
16,16,C LECLERC,LEC,Ferrari,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,4.0,77.51,4.0
11,11,S PEREZ,PER,Red Bull Racing,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,8.0,77.701,5.0
3,3,D RICCIARDO,RIC,McLaren,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,7.0,77.622,6.0
55,55,C SAINZ,SAI,Ferrari,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,6.0,77.62,7.0
4,4,L NORRIS,NOR,McLaren,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,9.0,78.01,8.0
31,31,E OCON,OCO,Alpine,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,5.0,77.58,9.0
10,10,P GASLY,GAS,AlphaTauri,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,12.0,77.982,10.0
18,18,L STROLL,STR,Aston Martin,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,11.0,77.974,11.0
7,7,K RAIKKONEN,RAI,Alfa Romeo Racing,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,17.0,78.917,12.0
5,5,S VETTEL,VET,Aston Martin,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,13.0,78.079,13.0
63,63,G RUSSELL,RUS,Williams,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,15.0,79.154,14.0
99,99,A GIOVINAZZI,GIO,Alfa Romeo Racing,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,14.0,78.356,15.0
6,6,N LATIFI,LAT,Williams,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,19.0,79.219,16.0
14,14,F ALONSO,ALO,Alpine,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,10.0,78.147,17.0
47,47,M SCHUMACHER,MSC,Haas F1 Team,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,18.0,79.117,18.0
9,9,N MAZEPIN,MAZ,Haas F1 Team,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,20.0,79.807,19.0
22,22,Y TSUNODA,TSU,AlphaTauri,Circuit de Barcelona-Catalunya,Spain,22.203076923076924,0.0,16.0,78.556,20.0
