,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
33,33,M VERSTAPPEN,VER,Red Bull Racing,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,3.0,74.498,1.0
44,44,L HAMILTON,HAM,Mercedes,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,1.0,74.411,2.0
4,4,L NORRIS,NOR,McLaren,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,7.0,74.875,3.0
16,16,C LECLERC,LEC,Ferrari,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,4.0,74.74,4.0
55,55,C SAINZ,SAI,Ferrari,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,11.0,75.199,5.0
3,3,D RICCIARDO,RIC,McLaren,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,6.0,74.826,6.0
10,10,P GASLY,GAS,AlphaTauri,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,5.0,74.79,7.0
18,18,L STROLL,STR,Aston Martin,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,10.0,75.138,8.0
31,31,E OCON,OCO,Alpine,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,9.0,75.21,9.0
14,14,F ALONSO,ALO,Alpine,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,15.0,75.593,10.0
11,11,S PEREZ,PER,Red Bull Racing,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,2.0,74.446,11.0
22,22,Y TSUNODA,TSU,AlphaTauri,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,20.0,,12.0
7,7,K RAIKKONEN,RAI,Alfa Romeo Racing,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,16.0,75.974,13.0
99,99,A GIOVINAZZI,GIO,Alfa Romeo Racing,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,17.0,76.122,14.0
5,5,S VETTEL,VET,Aston Martin,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,13.0,75.394,15.0
47,47,M SCHUMACHER,MSC,Haas F1 Team,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,18.0,76.279,16.0
9,9,N MAZEPIN,MAZ,Haas F1 Team,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,19.0,76.797,17.0
77,77,V BOTTAS,BOT,Mercedes,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,8.0,74.898,18.0
63,63,G RUSSELL,RUS,Williams,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,12.0,75.261,19.0
6,6,N LATIFI,LAT,Williams,Autodromo Enzo e Dino Ferrari,Italy,10.621118012422361,0.40993788819875776,14.0,75.593,20.0
