,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
44,44,L HAMILTON,HAM,Mercedes,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,1.0,80.827,1.0
33,33,M VERSTAPPEN,VER,Red Bull Racing,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,2.0,81.282,2.0
14,14,F ALONSO,ALO,Alpine,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,5.0,81.67,3.0
11,11,S PEREZ,PER,Red Bull Racing,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,11.0,82.346,4.0
31,31,E OCON,OCO,Alpine,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,9.0,82.028,5.0
18,18,L STROLL,STR,Aston Martin,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,12.0,82.46,6.0
55,55,C SAINZ,SAI,Ferrari,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,7.0,81.84,7.0
16,16,C LECLERC,LEC,Ferrari,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,13.0,82.463,8.0
4,4,L NORRIS,NOR,McLaren,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,6.0,81.731,9.0
5,5,S VETTEL,VET,Aston Martin,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,10.0,82.785,10.0
10,10,P GASLY,GAS,AlphaTauri,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,4.0,81.64,11.0
3,3,D RICCIARDO,RIC,McLaren,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,14.0,82.597,12.0
22,22,Y TSUNODA,TSU,AlphaTauri,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,8.0,81.881,13.0
7,7,K RAIKKONEN,RAI,Alfa Romeo Racing,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,16.0,83.156,14.0
99,99,A GIOVINAZZI,GIO,Alfa Romeo Racing,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,18.0,83.262,15.0
47,47,M SCHUMACHER,MSC,Haas F1 Team,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,19.0,83.407,16.0
63,63,G RUSSELL,RUS,Williams,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,15.0,82.756,17.0
9,9,N MAZEPIN,MAZ,Haas F1 Team,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,20.0,85.859,18.0
6,6,N LATIFI,LAT,Williams,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,17.0,83.213,19.0
77,77,V BOTTAS,BOT,Mercedes,Losail International Circuit,Qatar,26.41513157894737,0.019736842105263157,3.0,81.478,20.0
