,driver_number,driver_name,driver_abb,team_name,circuit_name,circuit_country,circuit_temp,circuit_rain,quali_pos,quali_time,race_pos
33,33,M VERSTAPPEN,VER,Red Bull Racing,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,1.0,63.72,1.0
77,77,V BOTTAS,BOT,Mercedes,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,5.0,64.049,2.0
4,4,L NORRIS,NOR,McLaren,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,2.0,63.768,3.0
44,44,L HAMILTON,HAM,Mercedes,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,4.0,64.014,4.0
55,55,C SAINZ,SAI,Ferrari,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,11.0,64.559,5.0
11,11,S PEREZ,PER,Red Bull Racing,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,3.0,63.99,6.0
3,3,D RICCIARDO,RIC,McLaren,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,13.0,64.719,7.0
16,16,C LECLERC,LEC,Ferrari,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,12.0,64.6,8.0
10,10,P GASLY,GAS,AlphaTauri,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,6.0,64.107,9.0
14,14,F ALONSO,ALO,Alpine,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,14.0,64.856,10.0
63,63,G RUSSELL,RUS,Williams,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,9.0,64.591,11.0
22,22,Y TSUNODA,TSU,AlphaTauri,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,7.0,64.273,12.0
18,18,L STROLL,STR,Aston Martin,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,10.0,64.618,13.0
99,99,A GIOVINAZZI,GIO,Alfa Romeo Racing,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,15.0,65.083,14.0
7,7,K RAIKKONEN,RAI,Alfa Romeo Racing,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,16.0,65.009,15.0
6,6,N LATIFI,LAT,Williams,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,18.0,65.195,16.0
5,5,S VETTEL,VET,Aston Martin,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,8.0,64.57,17.0
47,47,M SCHUMACHER,MSC,Haas F1 Team,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,19.0,65.427,18.0
9,9,N MAZEPIN,MAZ,Haas F1 Team,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,20.0,65.951,19.0
31,31,E OCON,OCO,Alpine,Red Bull Ring,Austria,20.96602564102564,0.038461538461538464,17.0,65.051,20.0
